_index,_type,_id,_score,sort,_source.proposal_title,_source.pgrp_center,_source.institution_name,_source.purchase_request_number,_source.grant_number,_source.pr_task,_source.technical_representative,_source.principal_investigator,_source.award_date,_source.pop_end_date,_source.pop_start_date,_source.program_title,_source.case_state
nasa-public,grants,80NSSC19K1643_CANCELLED,,[-9223372036854775808],ASSET: ASTRODYNAMICS SOFTWARE AND SCIENCE ENABLING TOOLKIT,HQ,University of Alabama-Tuscaloosa,,80NSSC19K1643 CANCELLED,Funding | Funding - Augmentation,Ryan Stephan,Rohan Sood,,2022-11-14,2019-11-15,ASTRODYNAMICS IN SUPPORT OF ICY WORLDS MISSIONS,Cancelled
nasa-public,grants,80NSSC21K0031_P00001,,[-9223372036854775808],THE ORIGIN AND EVOLUTION OF KINETIC TURBULENCE AND NON?THERMAL ELECTRONS IN THE SOLAR WIND,HQ,University of Alabama - Huntsville,,80NSSC21K0031 P00001,Funding |,ARIK POSNER,Haihong Che,,2022-11-17,2020-11-18,HELIOPHYSICS SUPPORTING RESEARCH,Cancelled
nasa-public,grants,80NSSC20K0147,,[-9223372036854775808],MERCURY'S DYNAMIC MAGNETOSPHERE UNDER VARYING EXTERNAL CONDITIONS,HQ,PRINCETON UNIVERSITY,,80NSSC20K0147,Receiving,Delia Santiago-materese,Chuanfei Dong,,2022-11-30,2019-12-01,SOLAR SYSTEM WORKINGS,Cancelled
nasa-public,grants,NNX16AK20G_CANCELLED,,[-9223372036854775808],PROTEOMIC SIGNATURES OF SPACE RADIATION INDUCED CARDIOVASCULAR DEGENERATION,JSC,DUKE UNIVERSITY,4200800753,NNX16AK20G CANCELLED,|,LUCY BARNES-MOTEN,DAWN BOWLES,,2022-11-30,2016-05-12,HUMAN EXPLORATION RESEARCH OPPORTUNITIES (HERO),Cancelled
nasa-public,grants,NNX17AB52G_CANCELLED,,[-9223372036854775808],BRAZING OF ALUMINUM ALLOYS IN SPACE,MSFC,University Of Kentucky,,NNX17AB52G CANCELLED,"Administrative | Administrative - 1st No Cost Extension, Administrative - Added GCAM Appendix H Terms and Conditions",Ian Hanson,DUSAN SEKULIC,,2022-11-30,2016-11-04,RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION,Cancelled
nasa-public,grants,80NSSC22M0159_CANCELLED,,[-9223372036854775808],P1.TPC.IMP: Thermoplastics - Integrated Master Schedule & Plan Development,LARC,"ROHR, INC.","4200807673, 4200807675",80NSSC22M0159 CANCELLED,|,Robert Martin,Joe  Lemanski,,2022-11-30,2022-06-01,,Cancelled
nasa-public,grants,80NSSC21K0298,,[-9223372036854775808],Thrombosis in Microgravity,ARC,San Jose State University Research Foundation,4200752104,80NSSC21K0298,Package Prep,YURI GRIKO,Anand Ramasubramanian,,2022-11-30,2021-12-01,COMPETED,Cancelled
nasa-public,grants,80NSSC22M0161_CX_P00001,,[-9223372036854775808],"Proposal Submission for Hi-rate Composite Aircraft Manufacturing (HiCAM), Project Work Plan P1.SST.TDA.01: Structural Sizing Tools",LARC,LM Aero,,80NSSC22M0161 CX P00001,Funding | Funding - Augmentation,Robert Martin,Alex Selvarathinam,,2022-11-30,2022-06-01,,Cancelled
nasa-public,grants,80NSSC18K0223_CANCELLED,,[-9223372036854775808],MO & DA OF THE ADVANCE COMPOSITION EXPLORER MISSION - EXTENDED PHASE E,GSFC,California Institute of Technology,,80NSSC18K0223 CANCELLED,|,ERIC CHRISTIAN,EDWARD STONE,,2022-11-30,2017-12-01,MISSION OPERATIONS AND DATA ANALYSIS,Cancelled
nasa-public,grants,80NSSC20M0001_CANCELLED,,[-9223372036854775808],"The CeNCOOS MBON: Integrating remote sensing, in situ data and models to understand central",HQ,,,80NSSC20M0001 CANCELLED,|,WILLIAM TURNER,Francisco Chavez,,2022-11-30,2019-12-01,NATIONAL OCEANOGRAPHIC PARTNERSHIP PROGRAM (NOPP),Cancelled
nasa-public,grants,80NSSC18M0024_CANCELLED,,[-9223372036854775808],"DERIVE PHYTOPLANKTON SIZE CLASSES, DETRITAL MATTER, PARTICULASTE ORGANIC MATTER AND PARTICULATE INORGANIC MATTER FROM OCEAN COLOR OBSERVATION",HQ,,,80NSSC18M0024 CANCELLED,|,JEPPIE COMPTON,Caitlin Milera,,2022-11-30,2017-12-01,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH (EPSCOR),Cancelled
nasa-public,grants,80NSSC20M0001_P00001,,[-9223372036854775808],"The CeNCOOS MBON: Integrating remote sensing, in situ data and models to understand central",HQ,Monterey Bay Aquarium Research Institute,4200748226,80NSSC20M0001 P00001,Distribution,WILLIAM TURNER,Francisco Chavez,,2022-11-30,2019-12-01,NATIONAL OCEANOGRAPHIC PARTNERSHIP PROGRAM (NOPP),Cancelled
nasa-public,grants,80NSSC18K0223_CXP00012,,[-9223372036854775808],MO & DA OF THE ADVANCE COMPOSITION EXPLORER MISSION - EXTENDED PHASE E,GSFC,California Institute of Technology,,80NSSC18K0223 CXP00012,Funding | Funding - Augmentation,ERIC CHRISTIAN,EDWARD STONE,,2022-11-30,2017-12-01,MISSION OPERATIONS AND DATA ANALYSIS,Cancelled
nasa-public,grants,80NSSC18K0237_P00009,,[-9223372036854775808],IBEX INTERSTELLAR BOUNDARY EXPLORER,GSFC,PRINCETON UNIVERSITY,,80NSSC18K0237 P00009,Funding | Funding - Augmentation,ERIC CHRISTIAN,DAVID MCCOMAS,,2022-11-30,2017-12-01,SMALL EXPLORERS (SMEX) AND MISSIONS OF OPPORTUNITY,Cancelled
nasa-public,grants,80NSSC19K1133_CANCELLED,,[-9223372036854775808],"INTELLIGENCE IN MOTION: RE-EMBODIMENT, TRUST, AND FAILURE IN HUMAN-ROBOT INTERACTION",HQ,CARNEGIE MELLON UNIVERSITY,,80NSSC19K1133 CANCELLED,"Funding | Administrative - Change Pop End Date, Administrative - A.G.O. Change, Administrative - Added GCAM Appendix H Terms and Conditions, Funding - Decrease",HUNG NGUYEN,Aaron Steinfeld,,2022-12-09,2019-08-01,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2019,Cancelled
nasa-public,grants,80NSSC20K0375_CANCELLED,,[-9223372036854775808],Developing Spatial Real-Time Forecasts of Mosquito-Borne Diseases,HQ,,,80NSSC20K0375 CANCELLED,Funding | Funding - Augmentation,WILLIAM TURNER,Nicholas DeFelice,,2022-12-10,2019-12-11,ECOSTRESS Science and Applications Team,Cancelled
nasa-public,grants,80NSSC22K0036,,[-9223372036854775808],BL LACERTAE OBJECTS AT HIGH REDSHIFTS,GSFC,Clemson University,4200777783,80NSSC22K0036,Base Award,ELIZABETH HAYS,MARCO AJELLO,,2022-12-14,2021-12-15,,Cancelled
nasa-public,grants,80NSSC21K0854_CANCELLED,,[-9223372036854775808],LAKE OBSERVATIONS FROM CITIZEN SCIENTISTS AND SATELLITES: VALIDATION OF SATELLITE ALTIMETRY TO SUPPORT HYDROLOGIC SCIENCE,HQ,,,80NSSC21K0854 CANCELLED,|,Kevin Murphy,Tamlin Pavelsky,,2022-12-24,2021-06-25,A.41 CITIZEN SCIENCE FOR EARTH SYSTEMS PROGRAM,Cancelled
nasa-public,grants,80NSSC19K0336_CANCELLED,,[-9223372036854775808],Integrating Advanced Wavefront Control and Image Processing for High Contrast Imaging,HQ,,,80NSSC19K0336 CANCELLED,Funding | Funding - Incremental,MICHAEL GARCIA,Olivier Guyon,,2022-12-31,2019-01-01,Astrophysics Research and Analysis,Cancelled
nasa-public,grants,80NSSC19K1621,,[-9223372036854775808],Evaluation of V&V Tools on a UAS Runtime Safety Assurance System,ARC,General Electric Company,,80NSSC19K1621,Resolve/FPDS-NG,Guillaume Brat,James Lopez,,2022-12-31,2020-01-01,B.5 System-Wide Safety (SWS) Project,Cancelled
nasa-public,grants,80NSSC22K1783,,[-9223372036854775808],Disintegrating Rocky Bodies Transiting White Dwarfs: The Key To Understanding Exoplanet Compositions,GSFC,Massachusetts Institute of Technology,,80NSSC22K1783,Base Award,Knicole Colon,Andrew Vanderburg,,2022-12-31,,TESS Cycle 1,Cancelled
nasa-public,grants,80NSSC18K0266_CANCELLED,,[-9223372036854775808],MAVEN NGIMS: IONOSPHERIC SIMULATIONS AND INTERPRETATIONS.,GSFC,Boston University,,80NSSC18K0266 CANCELLED,|,Paul Mahaffy,MAJD MAYYASI,,2022-12-31,2018-01-01,UNSOLICITED,Cancelled
nasa-public,grants,80NSSC20K0984_CANCELLED,,[-9223372036854775808],Ocean Optics XXV Conference Support,HQ,,,80NSSC20K0984 CANCELLED,"Funding | Funding - Incremental, Administrative - Added GCAM Appendix H Terms and Conditions",Laura Lorenzoni,Jennifer Ramarui,,2022-12-31,2020-04-27,"Topical Workshops, Symposia, and Conferences",Cancelled
nasa-public,grants,80NSSC19K0356,,[-9223372036854775808],MAPPING PLANETARY REALITY ONTO EXPERIMENTAL STRATEGIES,HQ,RENSSELAER POLYTECHNIC INSTITUTE,,80NSSC19K0356,Resolve/FPDS-NG,MARY VOYTEK,KARYN ROGERS,,2022-12-31,2019-01-01,NASA Astrobiology Institute Cycle 8,Cancelled
nasa-public,grants,80NSSC19M0068_CANCELLED,,[-9223372036854775808],Using Numerical Models to Understand the Current and Past Atmosphere and Climate of Mars,ARC,,,80NSSC19M0068 CANCELLED,Administrative | Administrative - 1st No Cost Extension,MELINDA KAHRE,ROBERT BERGSTROM,,2022-12-31,2019-01-01,SINGLE SOURCE,Cancelled
nasa-public,grants,80NSSC22M0243,,[-9223372036854775808],Hexcel Proposal ? P1_RIC_TDA_01,LARC,HEXCEL CORPORATION,4200808919,80NSSC22M0243,Base Award,Robert Martin,Jason  Scharf,,2022-12-31,2022-07-20,,Cancelled
nasa-public,grants,NNX16AG02G_CANCELLED,,[-9223372036854775808],"THE IMPACT OF AN ISS MISSION ON THE ANTI-VIRAL AND FUNCTIONAL PROPERTIES OF NK-CELLS, T-CELLS, B-CELLS AND DENDRITIC CELLS",JSC,,,NNX16AG02G CANCELLED,Funding | Funding - De-Obligation,LUCY BARNES-MOTEN,RICHARD SIMPSON,,2022-12-31,2016-06-01,APPENDIX E: BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES TOPICS,Cancelled
nasa-public,grants,80NSSC20K0346__CANCELLED,,[-9223372036854775808],"CA, K, ND AND MG ISOTOPIC HETEROGENEITIES IN THE SOLAR SYSTEM",HQ,,,80NSSC20K0346  CANCELLED,Administrative | Administrative - Change Pop End Date,JEFFREY GROSSMAN,STEIN JACOBSEN,,2022-12-31,2020-01-01,EMERGING WORLDS,Cancelled
nasa-public,grants,80NSSC22K0301,,[-9223372036854775808],Probing Impulsive Events In Huge Flares At High Cadence,GSFC,"University Of Colorado, LASP",4200787621,80NSSC22K0301,Base Award,Patricia Boyd,WARD HOWARD,,2022-12-31,2022-01-01,D.10 TESS Guest Investigator Cycle 4,Cancelled
nasa-public,grants,80NSSC21K1958_Cancelled,,[-9223372036854775808],"Spectroscopy, the Next Generation: A Prototype Remote Temporal 3D-IR Raman Spectrometer for Planetary Science",HQ,"University of Central Florida Board of Trustees, The",,80NSSC21K1958 Cancelled,Administrative | Administrative - Change Pop End Date,STEPHEN RINEHART,Christopher Bennett,,2022-12-31,2022-01-01,C.12 Planetary Instrument Concepts for the Advancement of Solar System Observations,Cancelled
nasa-public,grants,80NSSC22M0257,,[-9223372036854775808],Hexcel Proposal ? P1_NGT_TDA_01,LARC,HEXCEL CORPORATION,4200809662,80NSSC22M0257,Base Award,Robert Martin,Jason  Scharf,,2022-12-31,2022-07-25,,Cancelled
nasa-public,grants,NNX16AT34G_CANCELLED,,[-9223372036854775808],USING LUNAR GLASSES TO INVESTIGATE SOLAR SYSTEM PROCESSES,HQ,ALBION COLLEGE,,NNX16AT34G CANCELLED,Administrative | Administrative - 1st No Cost Extension,Delia Santiago-Materese,NICOLLE ZELLNER,,2022-12-31,2017-10-01,SOLAR SYSTEM WORKINGS,Cancelled
nasa-public,grants,80NSSC17K0021_CANCELLED,,[-9223372036854775808],"BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES",JSC,,,80NSSC17K0021 CANCELLED,Administrative | Administrative - 2nd No Cost Extension,Diana Risin,RACHEL SEIDLER,,2023-01-01,2017-06-29,BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS,Cancelled
